video_id,video_path,begin_frame,end_frame,captions,subject,predicate,object
v_9wMEbyzxNHI,https://www.youtube.com/watch?v=9wMEbyzxNHI,0,101.3399963," men taking off their glasses and shave the half of their faces while a woman is putting some makeup on them, doing their eyebrows and putting some eyeliner and lashes.",woman,men,glasses
v_V2MlQezL1IE,https://www.youtube.com/watch?v=V2MlQezL1IE,0,12.42000008,The video begins with a title screen.,video,begins,screen
v_V2MlQezL1IE,https://www.youtube.com/watch?v=V2MlQezL1IE,178.6999969,191.1199951, The video ends with a final title screen.,video,ends,screen
v_V2MlQezL1IE,https://www.youtube.com/watch?v=V2MlQezL1IE,44.90999985,177.75, The video then comes back to the older man who is directing the players.,video,comes,man
v_V2MlQezL1IE,https://www.youtube.com/watch?v=V2MlQezL1IE,18.15999985,191.1199951, An older man is seen in a gym speaking to the camera while men play volleyball in the background.,man,seen,gym
v_V2MlQezL1IE,https://www.youtube.com/watch?v=V2MlQezL1IE,22.93000031,39.18000031, A simulated screen showing a volleyball court shows while he speaks.,he,screen,shows
v_V2MlQezL1IE,https://www.youtube.com/watch?v=V2MlQezL1IE,116.5899963,177.75, The men begin tossing a volleyball back and forth.,men,begin,volleyball
v_MZz0OTfvjrY,https://www.youtube.com/watch?v=MZz0OTfvjrY,0,12.80000019,An Asian girl sitting at a desk describes arm wrestling.,girl,describes,desk
v_MZz0OTfvjrY,https://www.youtube.com/watch?v=MZz0OTfvjrY,12.80000019,17.40999985, the girl introduces An Asian boy who sits across from the Asian girl.,girl,introduces,boy
v_MZz0OTfvjrY,https://www.youtube.com/watch?v=MZz0OTfvjrY,17.40999985,51.72000122, The girl and boy prepare to arm wrestle as a referee stands above the girl arm wrestler uses both arms and pushes in the wrong direction.,girl,prepare,wrestle
v_MZz0OTfvjrY,https://www.youtube.com/watch?v=MZz0OTfvjrY,51.72000122,62.47999954, The girl and boy arm wrestlers get into position again with the referee setting them up they begin wrestling.,girl,get,position
v_MZz0OTfvjrY,https://www.youtube.com/watch?v=MZz0OTfvjrY,62.99000168,102.4199982, The girl wrestler tries to wrestle using both arms and her body but falls to the floor.,wrestler,tries,arms
v_Cp4a_gN4pDQ,https://www.youtube.com/watch?v=Cp4a_gN4pDQ,0,31.29000092,Three men are seen sitting behind a set of bongo drums playing quickly while several camera flashes are shown.,men,seen,set
v_Cp4a_gN4pDQ,https://www.youtube.com/watch?v=Cp4a_gN4pDQ,30.62999916,65.18000031, The men continue playing again while laughing and smiling at one another.,men,continue,one
v_owflykBauOA,https://www.youtube.com/watch?v=owflykBauOA,0,10.38000011,"A teenaged boy jumps on a skateboard, skating across a street and up a driveway before going back onto the street.",boy,jumps,skateboard
v_owflykBauOA,https://www.youtube.com/watch?v=owflykBauOA,11.81000042,22.45999908," He dismounts, talking as he kicks the board.",he,dismounts,board
v_owflykBauOA,https://www.youtube.com/watch?v=owflykBauOA,24.01000023,25.95999908," He smiles at the camera, wearing sunglasses.",He,smiles,camera
v_Pr3iVnKpv0c,https://www.youtube.com/watch?v=Pr3iVnKpv0c,0.839999974,82.97000122,A teen plays violin in a room.,teen,plays,violin
v_Pr3iVnKpv0c,https://www.youtube.com/watch?v=Pr3iVnKpv0c,41.68999863,46.75, The teen holds the violin with the left hand moving the fingers and playing with the bow.,teen,holds,hand
v_Pr3iVnKpv0c,https://www.youtube.com/watch?v=Pr3iVnKpv0c,82.55000305,84.23000336," Then, the teen end playing the violin.",,end,violin
v_YPXeQVi39nU,https://www.youtube.com/watch?v=YPXeQVi39nU,0,15.14999962,A man is on the beach with a bike.,man,is,beach
v_YPXeQVi39nU,https://www.youtube.com/watch?v=YPXeQVi39nU,17.90999985,83.33000183, He sands down his surfboard.,He,sands,surfboard
v_YPXeQVi39nU,https://www.youtube.com/watch?v=YPXeQVi39nU,84.70999908,137.7400055, He goes surfing in the water.,He,goes,water
v_xH7qxBIz-tU,https://www.youtube.com/watch?v=xH7qxBIz-tU,0,1.909999967,A man in a suit shows up on the screen.,man,shows,suit
v_xH7qxBIz-tU,https://www.youtube.com/watch?v=xH7qxBIz-tU,87.69999695,92.47000122, The man in the suit resets his stance.,man,resets,suit
v_xH7qxBIz-tU,https://www.youtube.com/watch?v=xH7qxBIz-tU,1.909999967,180.1699982, The man begins to fight with another man.,man,begins,man
v_xH7qxBIz-tU,https://www.youtube.com/watch?v=xH7qxBIz-tU,110.5800018,119.1600037, After fighting more the man in the suit resets his stance again.,man,resets,more
v_xH7qxBIz-tU,https://www.youtube.com/watch?v=xH7qxBIz-tU,180.1699982,190.6600037, After the fighting continues another man shows up in the room and escorts the man in the suit out.,fighting,continues,room
v_jCNaa108OhI,https://www.youtube.com/watch?v=jCNaa108OhI,6.190000057,61.18999863,People shovels the snow using a wheeled snow shovel.,People,shovels,snow
v_jCNaa108OhI,https://www.youtube.com/watch?v=jCNaa108OhI,61.88000107,134.7599945," Then, a man demonstrates how to shovel the snow, the he uses a bag.",man,uses,snow
v_5c1zqvr3yKM,https://www.youtube.com/watch?v=5c1zqvr3yKM,6.019999981,7.630000114,A woman is holding a cat onto a table.,woman,holding,cat
v_5c1zqvr3yKM,https://www.youtube.com/watch?v=5c1zqvr3yKM,61.04000092,63.45000076, She finishes and pets the cat.,She,finishes,cat
v_5c1zqvr3yKM,https://www.youtube.com/watch?v=5c1zqvr3yKM,7.630000114,59.84000015, She starts clipping the cats nails with a tool.,She,starts,nails
v_aNQRlsp5yv8,https://www.youtube.com/watch?v=aNQRlsp5yv8,4.269999981,71.5,A man and a boy make a sand castle in the beach.,man,make,castle
v_aNQRlsp5yv8,https://www.youtube.com/watch?v=aNQRlsp5yv8,72.56999969,191.0299988, The man digs a hole in the center while the boy help extend the castle.,man,digs,hole
v_aNQRlsp5yv8,https://www.youtube.com/watch?v=aNQRlsp5yv8,45.88999939,83.23999786, People approach to watch the castle and start to make small house next the sand castle.,People,approach,castle
v_aNQRlsp5yv8,https://www.youtube.com/watch?v=aNQRlsp5yv8,88.58000183,120.5899963, A little girl is doing more houses next to the castle.,girl,doing,houses
v_QYb2ektVZek,https://www.youtube.com/watch?v=QYb2ektVZek,1.50999999,8.279999733,A woman walks on the street wearing a cap.,woman,walks,street
v_QYb2ektVZek,https://www.youtube.com/watch?v=QYb2ektVZek,8.279999733,57.20999908," A city is zoom in a map, then a girl performs water sky in a river pulled by a boat while flipping in the air.",city,performs,map
v_QYb2ektVZek,https://www.youtube.com/watch?v=QYb2ektVZek,60.22000122,136.2599945," A road is leading to a water ski station, then a woman slides on ramps in the water holding a water ski rope.",road,slides,station
v_QYb2ektVZek,https://www.youtube.com/watch?v=QYb2ektVZek,82.80999756,85.06999969, A man takes pictures to the girl.,man,takes,pictures
v_QYb2ektVZek,https://www.youtube.com/watch?v=QYb2ektVZek,136.2599945,147.5500031, Then the girl change clothes and stand on a truck holding prizes.,girl,change,clothes
v_UeuZeIASSPw,https://www.youtube.com/watch?v=UeuZeIASSPw,0,16.12999916,woman is standing in a racetrack and start running to make a long jump.,woman,standing,racetrack
v_UeuZeIASSPw,https://www.youtube.com/watch?v=UeuZeIASSPw,72.26000214,129.0299988, woman is in race trakc while other men are in the background and the woman makes the long jump in the competition and then a repetition is shown along the results.,woman,is,trakc
v_UeuZeIASSPw,https://www.youtube.com/watch?v=UeuZeIASSPw,16.12999916,22.57999992, man stands and marks the space where the woman jumped.,man,stands,space
v_UeuZeIASSPw,https://www.youtube.com/watch?v=UeuZeIASSPw,22.57999992,72.26000214, the long jump is repeated and a new woman is running in the race track to make the long jump too and a man sits rise a whie flag.,jump,repeated,track
v_civPiYFf2vE,https://www.youtube.com/watch?v=civPiYFf2vE,0,2.579999924,We see a opening title screen.,We,see,screen
v_civPiYFf2vE,https://www.youtube.com/watch?v=civPiYFf2vE,3.099999905,17.04999924, We see a man holding a vacuum and using the vacuum to hold two bowling balls.,We,see,man
v_civPiYFf2vE,https://www.youtube.com/watch?v=civPiYFf2vE,57.84999847,87.80999756," We see the vacuum and the man vacuums the ceiling, couch, blinds and others.",We,see,ceiling
v_civPiYFf2vE,https://www.youtube.com/watch?v=civPiYFf2vE,90.38999939,103.3099976, We see the man empty the canister and put the vacuum in  a closet.,We,see,canister
v_civPiYFf2vE,https://www.youtube.com/watch?v=civPiYFf2vE,18.60000038,56.81999969, The man vacuums stairs and a car interior.,man,vacuums,stairs
v_Gg8Ha8OPtZ0,https://www.youtube.com/watch?v=Gg8Ha8OPtZ0,1.5,14.03999996,"There are two young boys, one dressed in a red shirt and the other in a striped shirt at a bowling alley.",,are,shirt
v_Gg8Ha8OPtZ0,https://www.youtube.com/watch?v=Gg8Ha8OPtZ0,14.03999996,18.75, The boy in the red shirt bowls with a large green ball and hits a strike.,boy,bowls,shirt
v_Gg8Ha8OPtZ0,https://www.youtube.com/watch?v=Gg8Ha8OPtZ0,18.75,20.36000061, He is ecstatic after his win and begins jumping with joy.,He,is,win
v_Ccy8WD2k4L8,https://www.youtube.com/watch?v=Ccy8WD2k4L8,0,7.25,A woman is dancing on a stage.,woman,dancing,stage
v_Ccy8WD2k4L8,https://www.youtube.com/watch?v=Ccy8WD2k4L8,7.769999981,39.34000015, She picks up a microphone and starts singing.,She,picks,microphone
v_Ccy8WD2k4L8,https://www.youtube.com/watch?v=Ccy8WD2k4L8,39.86000061,81.27999878, She begins to play a drum set in front of her.,She,begins,set
v_kF6tSW-ZOFg,https://www.youtube.com/watch?v=kF6tSW-ZOFg,0,0.850000024,A lady stands at the end of a hopscotch court.,lady,stands,end
v_kF6tSW-ZOFg,https://www.youtube.com/watch?v=kF6tSW-ZOFg,0.769999981,7.400000095, The lady then jumps across the hopscotch court towards the right.,lady,jumps,court
v_kF6tSW-ZOFg,https://www.youtube.com/watch?v=kF6tSW-ZOFg,7.400000095,15.18999958, The lady then hops back where she started.,lady,hops,
v_6EN1q4TmPtI,https://www.youtube.com/watch?v=6EN1q4TmPtI,0,24.81999969,Young people carry inflatable boats and get in the water.,people,carry,boats
v_6EN1q4TmPtI,https://www.youtube.com/watch?v=6EN1q4TmPtI,25.31999969,70," Then, the young people lie face down on the boats and sail in the river.",people,lie,boats
v_6EN1q4TmPtI,https://www.youtube.com/watch?v=6EN1q4TmPtI,70.5,99.29000092," After, the men advance in the water moving the hand to help advance.",men,advance,water
v_MQ7k1wig4jk,https://www.youtube.com/watch?v=MQ7k1wig4jk,6.380000114,13.73999977,There are several men playing Foos ball in an indoor room that has wooden panels.,that,are,ball
v_MQ7k1wig4jk,https://www.youtube.com/watch?v=MQ7k1wig4jk,13.73999977,15.10999966, They are all engrossed in the game as they hit the ball back and forth.,They,engrossed,game
v_-zp0Sban5Wk,https://www.youtube.com/watch?v=-zp0Sban5Wk,0,27.97999954,A woman is standing in her kitchen in front of a counter.,woman,standing,kitchen
v_-zp0Sban5Wk,https://www.youtube.com/watch?v=-zp0Sban5Wk,38.24000168,74.62000275," She shows a plate of food, and several ingredients.",She,shows,plate
v_-zp0Sban5Wk,https://www.youtube.com/watch?v=-zp0Sban5Wk,77.41999817,136.1799927," She boils pasta in a pot, draining it.",She,boils,pasta
v_-zp0Sban5Wk,https://www.youtube.com/watch?v=-zp0Sban5Wk,139.9100037,166.0299988," She then mixes cheese, orzo, and vegetables, creating an orzo pasta salad.",She,mixes,cheese
v_-zp0Sban5Wk,https://www.youtube.com/watch?v=-zp0Sban5Wk,169.7599945,186.5500031, She takes a bite of the food.,She,takes,bite
v__HeqBIO9TgQ,https://www.youtube.com/watch?v=_HeqBIO9TgQ,0,4.570000172,A lady and a child are washing dishes in the dirt.,lady,washing,dishes
v__HeqBIO9TgQ,https://www.youtube.com/watch?v=_HeqBIO9TgQ,14.03999996,21.54999924, The lady rinses her dishes and puts them on a shelf.,lady,rinses,dishes
v__HeqBIO9TgQ,https://www.youtube.com/watch?v=_HeqBIO9TgQ,4.900000095,9.470000267, The little girl walks away.,girl,walks,
v__HeqBIO9TgQ,https://www.youtube.com/watch?v=_HeqBIO9TgQ,35.27000046,40.5, We see the boys standing behind the lady.,We,see,lady
v__HeqBIO9TgQ,https://www.youtube.com/watch?v=_HeqBIO9TgQ,53.88999939,59.11000061, We see the shelf and the dishes.,We,see,shelf
v__HeqBIO9TgQ,https://www.youtube.com/watch?v=_HeqBIO9TgQ,60.09000015,65.31999969, We then see the closing credits screen.,We,see,screen
v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,11.85000038,28.77000046,A man wearing a black shirts with a graphic design is seated near a table with liquor bottles and a shaker.,man,seated,shirts
v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,28.77000046,44.00999832, He is a demonstrating how to make a seasonal alcoholic drink.,He,is,drink
v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,136.25,144.7100067, He then tops the drink with whipped cream from a can and puts a cherry on the top.,He,tops,drink
v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,44.00999832,60.93000031, He picks up the liquor bottles that he will be using for the drinks.,He,picks,bottles
v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,60.93000031,71.93000031, He uses the jigger to measure and then pour the necessary ingredients into the shaker.,He,uses,jigger
v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,71.93000031,88.86000061, He then adds some cream to the mixture.,He,adds,cream
v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,88.86000061,123.5500031, He adds a few cubes of ice into the shaker.,He,adds,cubes
v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,144.7100067,169.25, He gives information about his Facebook page and other details.,He,gives,information
v_NKNgAE07TIQ,https://www.youtube.com/watch?v=NKNgAE07TIQ,123.5500031,136.25, Then he shakes beverage vigorously and pours into a conical glass.,he,shakes,beverage
v_fMVKdmMVixQ,https://www.youtube.com/watch?v=fMVKdmMVixQ,0,8.220000267,A group of people stand behind a master yogi.,group,stand,people
v_fMVKdmMVixQ,https://www.youtube.com/watch?v=fMVKdmMVixQ,12.77999973,18.26000023, He instructs them on position before leading them in yoga.,He,instructs,them
v_fMVKdmMVixQ,https://www.youtube.com/watch?v=fMVKdmMVixQ,30.12999916,182.6000061," They perform several moves, slowly and gracefully.",They,perform,moves
v_nhW0O7NC0GM,https://www.youtube.com/watch?v=nhW0O7NC0GM,0.349999994,28.73999977,A man is seen sitting in the water in a kayak speaking to the camera.,man,seen,water
v_nhW0O7NC0GM,https://www.youtube.com/watch?v=nhW0O7NC0GM,18.35000038,53.65999985, The man continues speaking while holding a paddle in his hands.,man,continues,paddle
v_nhW0O7NC0GM,https://www.youtube.com/watch?v=nhW0O7NC0GM,47.43000031,67.51000214, He moves around a bit in the water and leads into him paddling along the water.,He,moves,water
v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,2.339999914,91.37000275,"A woman explains how to make a cake in a kitchen, then she puts four eggs and sugar in a bowl and beat with an electric mixer and add more ingredients to form a wet mix.",woman,puts,cake
v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,92.54000092,124.1699982," The woman puts solids on a big bowl and then add the wet mix, oil and milk, then mix with an spatula.",woman,puts,solids
v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,124.1699982,181.5700073," After, the woman puts the mix in a greased baking pan and make a syrup with orange juice in a pot.",woman,puts,mix
v_520b6oA9s-U,https://www.youtube.com/watch?v=520b6oA9s-U,182.75,234.2899933," Next, she put the baking cake on a dish and put syrup on top.",she,put,cake
v_nn__PD7zCcs,https://www.youtube.com/watch?v=nn__PD7zCcs,0,8.680000305,An elderly man is standing in a small room and is plastering a ceiling where he starts in the middle of the room.,man,standing,room
v_nn__PD7zCcs,https://www.youtube.com/watch?v=nn__PD7zCcs,36.99000168,41.33000183," The man then stops plastering, and while still talking he faces towards the direction of the camera.",man,stops,direction
v_nn__PD7zCcs,https://www.youtube.com/watch?v=nn__PD7zCcs,8.680000305,36.99000168, He then moves to the left and begins to plaster in the corner of the ceiling.,He,moves,left
v_RKsto2FmBzM,https://www.youtube.com/watch?v=RKsto2FmBzM,0,33.18000031,A man with a orange shirt and black hat with glasses are outside standing in front of a green tree.,man,are,shirt
v_RKsto2FmBzM,https://www.youtube.com/watch?v=RKsto2FmBzM,104.8700027,118.4899979,Once the man is finished he comes back to camera and starts talking.,man,comes,camera
v_RKsto2FmBzM,https://www.youtube.com/watch?v=RKsto2FmBzM,32.59000015,104.8700027,A lawn is shown and then the man begins to mow his lawn.,lawn,shown,lawn
v_Sbgh1UQcG24,https://www.youtube.com/watch?v=Sbgh1UQcG24,0,1.970000029,A man standing or sitting behind a chopping board with vegetables on it equips a forearm-mounted knife.,man,equips,board
